date,lat,lng,id
11/30/2018 0:00,57.7732466,12.0204558,4
11/30/2018 0:01,57.77322162,12.02043958,4
11/30/2018 0:02,57.77322172,12.02043955,4
11/30/2018 0:03,57.7732218,12.02043945,4
11/30/2018 0:04,57.77322184,12.02043951,4
11/30/2018 0:05,57.77322204,12.02043959,4
11/30/2018 0:06,57.77322218,12.0204395,4
11/30/2018 0:07,57.77322226,12.02043944,4
11/30/2018 0:08,57.77322225,12.02043929,4
11/30/2018 0:09,57.77322231,12.02043924,4
11/30/2018 0:10,57.77322246,12.02043907,4
11/30/2018 0:11,57.77322256,12.02043869,4
11/30/2018 0:12,57.77322257,12.02043853,4
11/30/2018 0:13,57.77322245,12.02043856,4
11/30/2018 0:14,57.77322237,12.02043853,4
11/30/2018 0:15,57.7732224,12.02043858,4
11/30/2018 0:16,57.77322246,12.02043854,4
11/30/2018 0:17,57.77322257,12.02043822,4
11/30/2018 0:18,57.77322264,12.02043797,4
11/30/2018 0:19,57.77322273,12.02043783,4
11/30/2018 0:20,57.77322268,12.0204375,4
11/30/2018 0:21,57.77322267,12.02043735,4
11/30/2018 0:22,57.77322275,12.02043716,4
11/30/2018 0:23,57.77322278,12.02043705,4
11/30/2018 0:24,57.77322256,12.02043684,4
11/30/2018 0:25,57.7732227,12.02043651,4
11/30/2018 0:26,57.77322286,12.02043583,4
11/30/2018 0:27,57.7732229,12.02043574,4
11/30/2018 0:28,57.77322303,12.02043564,4
11/30/2018 0:29,57.77322315,12.02043552,4
11/30/2018 0:30,57.7732233,12.02043556,4
11/30/2018 0:31,57.77322344,12.02043556,4
11/30/2018 0:32,57.77322358,12.02043569,4
11/30/2018 0:33,57.77322372,12.02043564,4
11/30/2018 0:34,57.77322373,12.0204357,4
11/30/2018 0:35,57.77322373,12.02043585,4
11/30/2018 0:36,57.7732236,12.02043614,4
11/30/2018 0:37,57.77322361,12.02043629,4
11/30/2018 0:38,57.77322373,12.02043655,4
11/30/2018 0:39,57.77322376,12.02043668,4
11/30/2018 0:40,57.77322375,12.02043676,4
11/30/2018 0:41,57.77322381,12.02043685,4
11/30/2018 0:42,57.77322396,12.02043691,4
11/30/2018 0:43,57.77322402,12.02043681,4
11/30/2018 0:44,57.77322425,12.02043669,4
11/30/2018 0:45,57.77322433,12.02043654,4
11/30/2018 0:46,57.77322446,12.02043652,4
11/30/2018 0:47,57.77322457,12.02043628,4
