,date,lat,lng,id
338052,2018-11-30 09:24,59.64580704107666,17.93426669770402,2
338053,2018-11-30 09:25,59.64580837470471,17.934240098707576,2
338054,2018-11-30 09:26,59.64582703032148,17.93417951633104,2
338055,2018-11-30 09:27,59.64581036527234,17.93422235496848,2
338056,2018-11-30 09:28,59.6458064788519,17.934244876294738,2
338057,2018-11-30 09:55,59.64578395837952,17.934353516136092,2
338058,2018-11-30 09:56,59.64583952281212,17.934390524900028,2
338059,2018-11-30 09:57,59.6444696,17.936159,2
338060,2018-11-30 09:58,59.64584319354147,17.934352756143873,2
338061,2018-11-30 09:59,59.64563646301295,17.93441195593968,2
338062,2018-11-30 10:00,59.64542666791895,17.934569771394706,2
338063,2018-11-30 11:10,59.6505449,17.9305516,2
338064,2018-11-30 11:11,59.650564146413565,17.93055663921476,2
338065,2018-11-30 11:12,59.6504886,17.9304755,2
338066,2018-11-30 11:13,59.6505351,17.9305085,2
338067,2018-11-30 11:14,59.6505505,17.9305184,2
338068,2018-11-30 11:15,59.6505738,17.9305962,2
338069,2018-11-30 11:16,59.6505462,17.9306301,2
338070,2018-11-30 11:17,59.6505428,17.9306889,2
338071,2018-11-30 11:18,59.6505587,17.9306131,2
338072,2018-11-30 11:19,59.6505538,17.9305518,2
338073,2018-11-30 11:20,59.6505485,17.9304459,2
338074,2018-11-30 11:21,59.6505242,17.9305166,2
338075,2018-11-30 11:22,59.6505577,17.9306585,2
338076,2018-11-30 11:23,59.650568488915575,17.930685112073842,2
338077,2018-11-30 11:24,59.650568488915575,17.930685112073842,2
338078,2018-11-30 11:25,59.650568488915575,17.930685112073842,2
338079,2018-11-30 11:26,59.650568488915575,17.930685112073842,2
338080,2018-11-30 11:27,59.650568488915575,17.930685112073842,2
338081,2018-11-30 11:39,59.65075667671599,17.931049725798225,2
338082,2018-11-30 11:40,59.65077830966001,17.9309971030497,2
338083,2018-11-30 11:41,59.650779452824,17.93097170116231,2
338084,2018-11-30 11:42,59.65077466835033,17.93102786026118,2
338085,2018-11-30 11:43,59.650746587548525,17.930987860855595,2
338086,2018-11-30 11:44,59.65077511919871,17.930999973993366,2
338087,2018-11-30 12:29,59.4214371,17.9255,2
338088,2018-11-30 12:30,59.4159919,17.9326764,2
338089,2018-11-30 12:31,59.4187877,17.9405332,2
338090,2018-11-30 12:32,59.4234669,17.9476365,2
338091,2018-11-30 12:33,59.4234549,17.9546647,2
338092,2018-11-30 12:34,59.4187169,17.961141,2
338093,2018-11-30 12:35,59.4183954,17.9619815,2
338094,2018-11-30 12:36,59.4183142,17.9620564,2
338095,2018-11-30 12:37,59.4179249,17.9622726,2
338096,2018-11-30 12:38,59.41774152443547,17.96148075669068,2
338097,2018-11-30 12:39,59.417612587952206,17.960739564105996,2
338098,2018-11-30 12:40,59.41753561428223,17.96040395682132,2
338099,2018-11-30 12:41,59.42136695162712,17.957510731921364,2
338100,2018-11-30 12:42,59.42551449718359,17.954825262517886,2
338101,2018-11-30 12:43,59.42877821265891,17.9523273640944,2
338102,2018-11-30 13:09,59.5466611,18.0530799,2
338103,2018-11-30 13:10,59.5463048,18.0548401,2
338104,2018-11-30 13:11,59.5485625,18.0549639,2
338105,2018-11-30 13:12,59.5460442,18.0482862,2
338106,2018-11-30 13:13,59.5422146,18.0479649,2
338107,2018-11-30 13:14,59.5439807,18.0313449,2
338108,2018-11-30 13:15,59.5425267,18.0158771,2
338109,2018-11-30 13:16,59.542342,18.0003658,2
338110,2018-11-30 13:17,59.5370261,17.9928779,2
338111,2018-11-30 13:18,59.5303203,17.9838999,2
338112,2018-11-30 13:19,59.5312048,17.9676232,2
338113,2018-11-30 13:20,59.5297194,17.972853,2
338114,2018-11-30 13:21,59.5213501,17.9530583,2
338115,2018-11-30 13:22,59.5312939,17.9222638,2
338116,2018-11-30 13:23,59.5312939,17.9222638,2
338117,2018-11-30 13:24,59.5178386,17.9252389,2
338118,2018-11-30 13:32,59.6244535,17.9149192,2
338119,2018-11-30 13:33,59.6249632,17.9132563,2
338120,2018-11-30 13:34,59.6345182,17.9300727,2
338121,2018-11-30 13:35,59.6360394,17.9324995,2
338122,2018-11-30 13:36,59.6482532,17.9331236,2
338123,2018-11-30 13:37,59.6485077,17.9339618,2
338124,2018-11-30 13:38,59.6485077,17.9339618,2
338125,2018-11-30 13:39,59.65004173863347,17.93034812643487,2
338126,2018-11-30 13:40,59.64617714470761,17.929751258591676,2
338127,2018-11-30 13:41,59.64526600311477,17.935121390122028,2
338128,2018-11-30 13:42,59.6444696,17.936159,2
338129,2018-11-30 13:43,59.6444696,17.936159,2
338130,2018-11-30 13:44,59.6444696,17.936159,2
338131,2018-11-30 13:45,59.64601179941696,17.93422817557827,2
338132,2018-11-30 13:46,59.6460118,17.9342282,2
338133,2018-11-30 13:47,59.6460118,17.9342282,2
338134,2018-11-30 13:48,59.6460139,17.934229,2
338135,2018-11-30 13:49,59.64602842022883,17.934234991541288,2
338136,2018-11-30 13:50,59.64596251830941,17.93428920633146,2
338137,2018-11-30 13:51,59.6441322,17.9359085,2
338138,2018-11-30 13:52,59.64569929413575,17.934197870539094,2
338139,2018-11-30 13:53,59.64604749206688,17.934485035699396,2
338140,2018-11-30 13:54,59.64605843140575,17.93443398567911,2
338141,2018-11-30 13:55,59.6441322,17.9359085,2
338142,2018-11-30 13:56,59.6444696,17.936159,2
338143,2018-11-30 14:04,59.6459184,17.934382,2
338144,2018-11-30 14:05,59.644807,17.9364095,2
338145,2018-11-30 14:06,59.644807,17.9364095,2
338146,2018-11-30 14:07,59.6495201,17.9347132,2
338147,2018-11-30 14:08,59.6495201,17.9347132,2
338148,2018-11-30 14:09,59.6488451,17.9342123,2
338149,2018-11-30 14:10,59.6495201,17.9347132,2
338150,2018-11-30 14:15,59.6506928,17.9308469,2
338151,2018-11-30 14:16,59.6506959,17.9308527,2
338152,2018-11-30 14:17,59.6506822,17.9308735,2
338153,2018-11-30 14:18,59.6506645,17.9308712,2
338154,2018-11-30 14:19,59.6506537,17.9308633,2
338155,2018-11-30 14:20,59.65063775866757,17.930847166984083,2
338156,2018-11-30 14:21,59.65062846722356,17.930836425480248,2
338157,2018-11-30 14:22,59.650645996043096,17.93085768689145,2
338158,2018-11-30 14:23,59.65066838401351,17.930848043758736,2
338159,2018-11-30 14:24,59.6506589552763,17.930851364355537,2
338160,2018-11-30 14:48,59.6507241,17.9309111,2
338161,2018-11-30 14:49,59.6506945,17.931004,2
338162,2018-11-30 14:50,59.65068923949889,17.930997025512408,2
338163,2018-11-30 14:51,59.650784214189606,17.930975171685265,2
338164,2018-11-30 14:52,59.650800050640335,17.930997009450184,2
338165,2018-11-30 14:53,59.6485077,17.9339618,2
338166,2018-11-30 14:54,59.6485077,17.9339618,2
338167,2018-11-30 14:55,59.6485077,17.9339618,2
338168,2018-11-30 16:15,59.8600359,17.6446357,2
338169,2018-11-30 16:16,59.8600359,17.6446357,2
338170,2018-11-30 16:17,59.8604069,17.6454341,2
338171,2018-11-30 16:18,59.8614717,17.6454503,2
338172,2018-11-30 16:19,59.8624906,17.6475627,2
338173,2018-11-30 16:20,59.8639348,17.6521331,2
338174,2018-11-30 16:21,59.8632032,17.6532893,2
338175,2018-11-30 16:22,59.8641923,17.651652,2
338176,2018-11-30 16:23,59.8651918,17.6499137,2
338177,2018-11-30 16:24,59.8681249,17.6445858,2
338178,2018-11-30 16:25,59.8666338,17.6411267,2
338179,2018-11-30 16:26,59.8655147,17.6348926,2
338180,2018-11-30 16:27,59.8654331,17.6354839,2
338181,2018-11-30 16:28,59.8654331,17.6354839,2
338182,2018-11-30 16:29,59.8645699,17.6258797,2
338183,2018-11-30 16:30,59.8646633,17.6257861,2
338184,2018-11-30 16:31,59.86471832656171,17.625800195708468,2
338185,2018-11-30 16:32,59.8647204,17.6257907,2
338186,2018-11-30 16:33,59.864717392154176,17.625762787710258,2
338187,2018-11-30 16:34,59.8643555,17.6262038,2
338188,2018-11-30 16:35,59.8649318,17.6300223,2
338189,2018-11-30 16:36,59.8659258,17.6398704,2
338190,2018-11-30 16:37,59.8671474,17.6423253,2
338191,2018-11-30 16:38,59.8711866,17.6490538,2
338192,2018-11-30 16:39,59.8720117,17.6504866,2
338193,2018-11-30 16:40,59.8687683,17.6585945,2
338194,2018-11-30 16:41,59.8703049,17.6644941,2
338195,2018-11-30 16:42,59.8733897,17.6711318,2
338196,2018-11-30 16:43,59.8761407,17.6774739,2
338197,2018-11-30 16:44,59.880017,17.6845695,2
338198,2018-11-30 16:45,59.886906901033655,17.693834122909106,2
338199,2018-11-30 16:46,59.8914955,17.7000392,2
338200,2018-11-30 16:47,59.899524,17.7106781,2
338201,2018-11-30 16:48,59.9061594,17.7195312,2
338202,2018-11-30 16:53,59.908207,17.731962,2
338203,2018-11-30 16:54,59.9079365,17.7308488,2
338204,2018-11-30 16:55,59.90860040779784,17.733358562938175,2
338205,2018-11-30 16:56,59.90976627213413,17.734289773832902,2
338206,2018-11-30 16:57,59.91032697701858,17.7381419639227,2
338207,2018-11-30 16:58,59.90995976270344,17.74469108814999,2
338208,2018-11-30 16:59,59.911345792943,17.736556186244773,2
338209,2018-11-30 17:00,59.906322974185,17.719544749284097,2
338210,2018-11-30 17:15,59.8539902,17.6520312,2
338211,2018-11-30 17:16,59.8523694,17.6548551,2
338212,2018-11-30 17:17,59.8563034,17.647982,2
338213,2018-11-30 17:18,59.8581352,17.6446425,2
338214,2018-11-30 17:19,59.8586534,17.6437681,2
338215,2018-11-30 17:20,59.8594741,17.6423404,2
338216,2018-11-30 17:21,59.8609713,17.6440535,2
338217,2018-11-30 17:22,59.8621162,17.6468175,2
338218,2018-11-30 17:23,59.8656285,17.6544699,2
338219,2018-11-30 17:24,59.8679409,17.6594923,2
338220,2018-11-30 17:25,59.86794092785038,17.65949229364291,2
338221,2018-11-30 17:26,59.86484474929763,17.665885010737814,2
338222,2018-11-30 17:27,59.8603470650511,17.674520289582993,2
338223,2018-11-30 17:28,59.8549012,17.6849125,2
338224,2018-11-30 17:29,59.8504024,17.6930431,2
338225,2018-11-30 17:30,59.8443018,17.7026666,2
338226,2018-11-30 17:31,59.8417174,17.717124,2
338227,2018-11-30 17:32,59.8344734,17.7327899,2
338228,2018-11-30 17:33,59.8207474,17.7509866,2
338229,2018-11-30 17:34,59.8097591,17.7575396,2
338230,2018-11-30 17:35,59.7982004,17.7704831,2
338231,2018-11-30 17:36,59.78709689587105,17.77683122583638,2
338232,2018-11-30 17:37,59.7894895,17.7769241,2
338233,2018-11-30 17:38,59.7894895,17.7769241,2
338234,2018-11-30 17:39,59.7277891,17.8341505,2
338235,2018-11-30 17:40,59.7424056,17.817642,2
338236,2018-11-30 17:49,59.6321021,17.9035899,2
338237,2018-11-30 17:50,59.62992187469324,17.916438589217616,2
338238,2018-11-30 17:51,59.62776998377565,17.920859455624363,2
338239,2018-11-30 17:52,59.6382234222029,17.936196133777774,2
338240,2018-11-30 17:53,59.646951251158605,17.934084020959297,2
338241,2018-11-30 17:54,59.644878,17.9365464,2
338242,2018-11-30 17:55,59.64813155592181,17.935141251913453,2
338243,2018-11-30 17:56,59.64813155592181,17.935141251913453,2
338244,2018-11-30 17:57,59.6493541,17.9358888,2
338245,2018-11-30 17:58,59.65076019089677,17.930875929984246,2
338246,2018-11-30 17:59,59.6507602,17.9308759,2
338247,2018-11-30 18:00,59.6492655,17.933875,2
338248,2018-11-30 18:01,59.6487508,17.929597,2
338249,2018-11-30 18:02,59.6469805,17.9289327,2
338250,2018-11-30 18:03,59.6486792,17.9353878,2
338251,2018-11-30 18:04,59.6493541,17.9358888,2
338252,2018-11-30 18:05,59.6469805,17.9289327,2
338253,2018-11-30 18:08,59.6501383,17.9305729,2
338254,2018-11-30 18:09,59.6491837,17.934315,2
338255,2018-11-30 18:10,59.6381289,17.9360269,2
338256,2018-11-30 18:11,59.627586,17.9184435,2
338257,2018-11-30 18:12,59.6202327,17.9071578,2
338258,2018-11-30 18:13,59.6145789,17.9023228,2
338259,2018-11-30 18:14,59.6145789,17.9023228,2
338260,2018-11-30 18:15,59.5894774,17.8980025,2
338261,2018-11-30 18:51,59.32841256388644,17.926800837541652,2
338262,2018-11-30 18:52,59.329225,17.9298511,2
338263,2018-11-30 18:53,59.3298218,17.9375068,2
338264,2018-11-30 18:54,59.3350811,17.9310213,2
338265,2018-11-30 18:55,59.3394837,17.9389903,2
338266,2018-11-30 18:56,59.3416737,17.9483333,2
338267,2018-11-30 18:57,59.3441729,17.9592044,2
338268,2018-11-30 18:58,59.3516566,17.9564256,2
338269,2018-11-30 18:59,59.3543181,17.9589586,2
338270,2018-11-30 19:00,59.3581629,17.9481869,2
338271,2018-11-30 19:01,59.3702037,17.9421027,2
338272,2018-11-30 19:03,59.3790277,17.9303647,2
338273,2018-11-30 19:04,59.3970692,17.9552852,2
338274,2018-11-30 19:05,59.3970692,17.9552852,2
338275,2018-11-30 19:06,59.4151911,17.9403338,2
338276,2018-11-30 19:07,59.4197939,17.9314908,2
338277,2018-11-30 19:20,59.6243142,17.9145156,2
338278,2018-11-30 19:21,59.6369372,17.9346543,2
338279,2018-11-30 19:22,59.6466033,17.9353063,2
338280,2018-11-30 19:24,59.6497406,17.9362953,2
338281,2018-11-30 19:25,59.6508092,17.9316082,2
338282,2018-11-30 19:26,59.6507027,17.9309003,2
338283,2018-11-30 19:27,59.6507214,17.9308897,2
338284,2018-11-30 19:28,59.65075520251703,17.930956509524503,2
338285,2018-11-30 19:29,59.650781040523285,17.93108983460943,2
338286,2018-11-30 19:30,59.6507741,17.9309928,2
338287,2018-11-30 19:31,59.650779846141496,17.93099970704872,2
338288,2018-11-30 19:32,59.6508149,17.9309809,2
338289,2018-11-30 19:33,59.6492655,17.933875,2
338290,2018-11-30 19:34,59.65073628883014,17.931138000469403,2
338291,2018-11-30 19:35,59.6492655,17.933875,2
338292,2018-11-30 19:36,59.6492655,17.933875,2
338293,2018-11-30 19:37,59.6492655,17.933875,2
338294,2018-11-30 19:38,59.6492655,17.933875,2
338295,2018-11-30 19:44,59.6510354235152,17.93137128585492,2
338296,2018-11-30 19:45,59.6510244,17.9313747,2
338297,2018-11-30 19:46,59.65099042779228,17.93130636711062,2
338298,2018-11-30 19:47,59.650985244832256,17.931317990335288,2
338299,2018-11-30 19:48,59.6509819736418,17.931346915211396,2
338300,2018-11-30 19:49,59.651012792572665,17.931398750142794,2
338301,2018-11-30 19:50,59.65102890627623,17.931451385079725,2
338302,2018-11-30 19:51,59.65092260623081,17.931420557900413,2
338303,2018-11-30 20:29,59.64497489269868,17.934162063986076,2
338304,2018-11-30 20:30,59.6459953,17.9347932,2
338305,2018-11-30 20:31,59.6460512,17.9343146,2
338306,2018-11-30 20:32,59.64594599545333,17.934391515496625,2
338307,2018-11-30 20:33,59.64592316221556,17.93464377270648,2
338308,2018-11-30 20:34,59.6441322,17.9359085,2
338309,2018-11-30 20:35,59.644807,17.9364095,2
338310,2018-11-30 20:36,59.644807,17.9364095,2
338311,2018-11-30 20:37,59.6450222,17.9338083,2
338312,2018-11-30 20:38,59.6447881,17.9338139,2
338313,2018-11-30 20:39,59.6447945,17.9339519,2
338314,2018-11-30 20:40,59.6444696,17.936159,2
338315,2018-11-30 20:41,59.64477755465448,17.933832633295115,2
338316,2018-11-30 20:42,59.64542036360875,17.935046763606284,2
338317,2018-11-30 20:43,59.645642,17.9348139,2
338318,2018-11-30 20:44,59.6456478,17.9347839,2
338319,2018-11-30 20:45,59.6456343,17.9347765,2
338320,2018-11-30 20:46,59.6456311,17.9347988,2
338321,2018-11-30 20:47,59.6456263,17.9348214,2
338322,2018-11-30 20:48,59.6461266,17.9343014,2
338323,2018-11-30 20:49,59.646044,17.9343266,2
338324,2018-11-30 20:50,59.645418531170726,17.934035557814656,2
338325,2018-11-30 20:51,59.6462672,17.9345442,2
338326,2018-11-30 20:52,59.6444696,17.936159,2
338327,2018-11-30 20:53,59.6441322,17.9359085,2
338328,2018-11-30 20:54,59.6441322,17.9359085,2
338329,2018-11-30 20:55,59.6444696,17.936159,2
338330,2018-11-30 20:56,59.6440492,17.9364962,2
338331,2018-11-30 21:15,59.6452274,17.9360722,2
338332,2018-11-30 21:17,59.64551162150656,17.933611158847377,2
338333,2018-11-30 21:18,59.6454773,17.933608,2
338334,2018-11-30 21:19,59.6454909,17.9334605,2
338335,2018-11-30 21:20,59.6453306,17.9342403,2
338336,2018-11-30 21:21,59.645325,17.9345643,2
338337,2018-11-30 21:22,59.6444696,17.936159,2
338338,2018-11-30 21:23,59.6441322,17.9359085,2
338339,2018-11-30 21:24,59.6440492,17.9364962,2
338340,2018-11-30 21:25,59.6441322,17.9359085,2
338341,2018-11-30 21:26,59.6444696,17.936159,2
338342,2018-11-30 21:33,59.6505755,17.9306919,2
338343,2018-11-30 21:34,59.6505753,17.9306919,2
338344,2018-11-30 21:35,59.6505763,17.93066,2
338345,2018-11-30 21:36,59.650576,17.9306802,2
338346,2018-11-30 21:37,59.65059119830608,17.93066228891666,2
338347,2018-11-30 21:38,59.65059019285822,17.93061272098105,2
338348,2018-11-30 21:39,59.65057943835448,17.930628648127406,2
338349,2018-11-30 21:40,59.65057870893672,17.93060194293146,2
338350,2018-11-30 21:41,59.65058589694786,17.93065966037514,2
338351,2018-11-30 21:57,59.650782,17.9309947,2
338352,2018-11-30 21:58,59.6508043,17.9309794,2
338353,2018-11-30 21:59,59.65079458088536,17.930984519726355,2
338354,2018-11-30 22:00,59.65078678395017,17.930977876743913,2
338355,2018-11-30 22:01,59.6507922,17.9309601,2
338356,2018-11-30 22:02,59.6507817,17.9309868,2
338357,2018-11-30 22:03,59.65077275228071,17.930990850196316,2
338358,2018-11-30 22:04,59.65077586499999,17.930982626904918,2
338359,2018-11-30 22:05,59.6507662,17.9309835,2
338360,2018-11-30 22:06,59.65076175749449,17.930933937769638,2
338361,2018-11-30 22:07,59.6507534,17.9309649,2
338362,2018-11-30 22:08,59.65074542317189,17.930969539828602,2
338363,2018-11-30 22:09,59.6507354640728,17.930975797522095,2
338364,2018-11-30 22:10,59.65072242851748,17.930986296977146,2
338365,2018-11-30 22:11,59.65071917859885,17.930992185929487,2
338366,2018-11-30 22:12,59.65077590938599,17.93104552436921,2
338367,2018-11-30 22:13,59.65080400274056,17.931060530813802,2
338368,2018-11-30 22:14,59.650814405532586,17.931050149967255,2
338369,2018-11-30 22:15,59.65081385043364,17.93105648398939,2
338370,2018-11-30 22:16,59.65096489310334,17.93116404116205,2
338371,2018-11-30 22:17,59.65096096258225,17.931157116301346,2
338372,2018-11-30 23:08,59.3687549,17.9604625,2
338373,2018-11-30 23:09,59.368174,17.9641464,2
338374,2018-11-30 23:10,59.36664956866914,17.96877130136474,2
338375,2018-11-30 23:11,59.3666316,17.9688132,2
338376,2018-11-30 23:12,59.3666351,17.9688441,2
338377,2018-11-30 23:13,59.36664139390102,17.968829975351046,2
338378,2018-11-30 23:14,59.3666648,17.9687803,2
338379,2018-11-30 23:15,59.36662894123676,17.968835419126982,2
338380,2018-11-30 23:16,59.3666028,17.9688448,2
338381,2018-11-30 23:17,59.3659801,17.9707329,2
338382,2018-11-30 23:18,59.3641242,17.9766804,2
338383,2018-11-30 23:19,59.3614536,17.9813437,2
338384,2018-11-30 23:20,59.3589249,17.9857167,2
338385,2018-11-30 23:21,59.3593178,17.9882586,2
338386,2018-11-30 23:22,59.3585414,17.996569,2
338387,2018-11-30 23:23,59.3565033,17.9973607,2
338388,2018-11-30 23:24,59.3536555,18.0021699,2
338389,2018-11-30 23:25,59.3501252,18.005799,2
338390,2018-11-30 23:26,59.3446933,18.0188921,2
338391,2018-11-30 23:27,59.3393222,18.0279885,2
338392,2018-11-30 23:28,59.3358186,18.0457252,2
338393,2018-11-30 23:29,59.3297599,18.0543641,2
338394,2018-11-30 23:30,59.3249028,18.0656595,2
338395,2018-11-30 23:31,59.320132,18.0686048,2
338396,2018-11-30 23:32,59.3036402,18.0771848,2
338397,2018-11-30 23:33,59.2928017,18.0855122,2
338398,2018-11-30 23:34,59.2835393,18.0901443,2
338399,2018-11-30 23:35,59.2840533,18.0903053,2
338400,2018-11-30 23:36,59.2630153,18.0985753,2
338401,2018-11-30 23:37,59.2525444451707,18.09935106631188,2
338402,2018-11-30 23:38,59.24361662901965,18.105445741917887,2
338403,2018-11-30 23:39,59.2432061,18.101813,2
338404,2018-11-30 23:40,59.244373382496086,18.099477215337423,2
338405,2018-11-30 23:41,59.243693377627245,18.094167326430966,2
338406,2018-11-30 23:42,59.24163966928675,18.09662119119185,2
338407,2018-11-30 23:43,59.2402129,18.092517,2
338408,2018-11-30 23:44,59.2446083,18.0902548,2
338409,2018-11-30 23:45,59.24864,18.0893481,2
338410,2018-11-30 23:46,59.2524077,18.0830198,2
338411,2018-11-30 23:47,59.255914,18.0811545,2
338412,2018-11-30 23:48,59.2582652,18.0829503,2
338413,2018-11-30 23:49,59.2625875,18.0834442,2
338414,2018-11-30 23:50,59.2628545,18.0868186,2
338415,2018-11-30 23:51,59.2628791,18.0867212,2
338416,2018-11-30 23:52,59.26214041545267,18.083413229719696,2
338417,2018-11-30 23:53,59.25842860928863,18.08483639433817,2
338418,2018-11-30 23:54,59.26019501414691,18.09662133243859,2
338419,2018-11-30 23:55,59.252445588340144,18.09933112313757,2
338420,2018-11-30 23:56,59.2486675,18.0927386,2
338421,2018-11-30 23:57,59.24449869638909,18.09003566481248,2
338422,2018-11-30 23:58,59.23953402581709,18.093370876712317,2
338423,2018-11-30 23:59,59.23763340081349,18.08980533451768,2
