date,lat,lng,id
11/30/2018 0:16,59.35243724,18.00349939,1
11/30/2018 0:17,59.35388499,17.99885879,1
11/30/2018 0:18,59.35726102,17.99753509,1
11/30/2018 0:19,59.36175351,18.00018853,1
11/30/2018 0:20,59.3657618,17.99808138,1
11/30/2018 0:21,59.37064025,17.98560665,1
11/30/2018 0:22,59.37635871,17.98446032,1
11/30/2018 0:23,59.3801334,17.9804588,1
11/30/2018 0:24,59.3796043,17.95827902,1
11/30/2018 0:25,59.38153529,17.94281987,1
11/30/2018 0:26,59.38409514,17.9351224,1
11/30/2018 0:27,59.3887293,17.93789357,1
11/30/2018 0:28,59.38897735,17.93775492,1
11/30/2018 0:42,59.3890512,17.9370106,1
11/30/2018 0:43,59.38888542,17.93769627,1
11/30/2018 0:44,59.38893432,17.93769821,1
11/30/2018 0:45,59.38900558,17.93772754,1
11/30/2018 0:46,59.38893202,17.93772522,1
11/30/2018 0:47,59.3889266,17.93772012,1
11/30/2018 0:48,59.38892549,17.93771682,1
11/30/2018 0:49,59.38892098,17.93766881,1
11/30/2018 0:50,59.39407501,17.94948623,1
11/30/2018 0:51,59.38891892,17.93765994,1
11/30/2018 0:52,59.38888534,17.93761722,1
11/30/2018 0:53,59.38888432,17.93761477,1
11/30/2018 0:54,59.38885065,17.93770035,1
11/30/2018 0:55,59.38884065,17.93769938,1
11/30/2018 0:56,59.38884028,17.93769979,1
11/30/2018 0:57,59.38878797,17.93756304,1
11/30/2018 0:58,59.39407501,17.94948623,1
11/30/2018 0:59,59.38894049,17.9378143,1
11/30/2018 1:00,59.38890239,17.93782321,1
11/30/2018 1:01,59.38896291,17.93780362,1
11/30/2018 1:02,59.38892933,17.93782143,1
11/30/2018 1:03,59.38872961,17.93780366,1
11/30/2018 1:04,59.38869926,17.93730854,1
11/30/2018 1:05,59.38479076,17.93744579,1
11/30/2018 1:06,59.3885243,17.9370272,1
11/30/2018 1:07,59.3885247,17.937027,1
11/30/2018 1:08,59.3885243,17.9370271,1
11/30/2018 1:09,59.3885245,17.9370269,1
11/30/2018 1:10,59.38479076,17.93744579,1
11/30/2018 1:11,59.3885244,17.9370272,1
11/30/2018 1:12,59.3885223,17.9370301,1
11/30/2018 1:13,59.3885222,17.9370301,1
11/30/2018 1:14,59.3885224,17.9370292,1
11/30/2018 1:15,59.3885221,17.93703,1
11/30/2018 1:16,59.3885246,17.9370266,1
11/30/2018 1:17,59.38479076,17.93744579,1
11/30/2018 1:20,59.38479076,17.93744579,1
11/30/2018 1:21,59.38479076,17.93744579,1
11/30/2018 1:22,59.38479076,17.93744579,1
11/30/2018 1:23,59.38479076,17.93744579,1
11/30/2018 1:24,59.38479076,17.93744579,1
11/30/2018 1:25,59.38479076,17.93744579,1
11/30/2018 1:27,59.38479076,17.93744579,1
11/30/2018 1:28,59.38479076,17.93744579,1
11/30/2018 1:29,59.38479076,17.93744579,1
11/30/2018 1:30,59.38479076,17.93744579,1
11/30/2018 1:31,59.3885239,17.9370287,1
11/30/2018 1:32,59.3885239,17.9370288,1
11/30/2018 1:33,59.38479076,17.93744579,1
11/30/2018 1:34,59.388524,17.9370275,1
11/30/2018 1:35,59.388524,17.9370276,1
11/30/2018 1:36,59.3885239,17.9370277,1
11/30/2018 1:37,59.388524,17.9370277,1
11/30/2018 1:38,59.3885241,17.9370282,1
11/30/2018 1:39,59.3885244,17.9370283,1
11/30/2018 1:40,59.3885242,17.9370275,1
11/30/2018 1:41,59.3885242,17.9370274,1
11/30/2018 1:42,59.3885245,17.9370274,1
11/30/2018 1:43,59.3885241,17.9370276,1
11/30/2018 1:44,59.3885226,17.9370282,1
11/30/2018 1:45,59.3885242,17.9370278,1
11/30/2018 1:46,59.3885239,17.9370277,1
11/30/2018 1:47,59.3885222,17.9370288,1
11/30/2018 1:48,59.3885235,17.9370282,1
11/30/2018 1:49,59.3885241,17.9370277,1
11/30/2018 1:50,59.3885238,17.9370282,1
11/30/2018 1:51,59.38479076,17.93744579,1
11/30/2018 1:52,59.388524,17.9370277,1
11/30/2018 1:53,59.3885236,17.9370278,1
11/30/2018 1:54,59.3885235,17.9370277,1
11/30/2018 1:55,59.3885218,17.9370286,1
11/30/2018 1:56,59.3885236,17.9370278,1
11/30/2018 1:57,59.3885221,17.9370286,1
11/30/2018 2:05,59.38479076,17.93744579,1
11/30/2018 2:06,59.38479076,17.93744579,1
11/30/2018 2:10,59.3885224,17.9370299,1
11/30/2018 2:11,59.3885214,17.9370323,1
11/30/2018 2:12,59.38479076,17.93744579,1
11/30/2018 2:13,59.3885141,17.9370385,1
11/30/2018 2:14,59.3877906,17.93721209,1
11/30/2018 2:15,59.38787492,17.93718127,1
11/30/2018 2:16,59.38829638,17.93730231,1
11/30/2018 2:17,59.38829577,17.93730028,1
11/30/2018 2:18,59.38479076,17.93744579,1
11/30/2018 2:19,59.3885158,17.9370574,1
11/30/2018 2:20,59.3885213,17.9370332,1
11/30/2018 2:21,59.3885214,17.9370331,1
11/30/2018 2:22,59.3885215,17.9370329,1
11/30/2018 2:23,59.3885215,17.937033,1
11/30/2018 2:24,59.3885216,17.937033,1
11/30/2018 2:25,59.3885216,17.9370327,1
11/30/2018 2:26,59.3885213,17.9370333,1
11/30/2018 2:27,59.388519,17.937052,1
11/30/2018 2:28,59.38828906,17.93730571,1
11/30/2018 2:29,59.3885218,17.9370321,1
11/30/2018 2:30,59.3885215,17.9370333,1
11/30/2018 2:31,59.3885217,17.9370327,1
11/30/2018 2:35,59.38479076,17.93744579,1
11/30/2018 2:36,59.38479076,17.93744579,1
11/30/2018 2:44,59.38479076,17.93744579,1
11/30/2018 2:52,59.38479076,17.93744579,1
11/30/2018 2:56,59.3885211,17.9370328,1
11/30/2018 3:00,59.38479076,17.93744579,1
11/30/2018 3:04,59.38479076,17.93744579,1
11/30/2018 3:07,59.38479076,17.93744579,1
11/30/2018 3:13,59.38479076,17.93744579,1
11/30/2018 3:21,59.38479076,17.93744579,1
11/30/2018 3:23,59.38479076,17.93744579,1
11/30/2018 3:34,59.38479076,17.93744579,1
11/30/2018 3:42,59.38479076,17.93744579,1
11/30/2018 3:43,59.38479076,17.93744579,1
11/30/2018 3:47,59.38479076,17.93744579,1
11/30/2018 3:51,59.38479076,17.93744579,1
11/30/2018 3:55,59.38479076,17.93744579,1
11/30/2018 4:10,59.38479076,17.93744579,1
11/30/2018 4:18,59.38479076,17.93744579,1
11/30/2018 4:21,59.38479076,17.93744579,1
11/30/2018 4:23,59.38479076,17.93744579,1
11/30/2018 4:25,59.38479076,17.93744579,1
11/30/2018 4:26,59.38479076,17.93744579,1
11/30/2018 4:32,59.38479076,17.93744579,1
11/30/2018 4:36,59.38479076,17.93744579,1
11/30/2018 4:51,59.38479076,17.93744579,1
11/30/2018 4:54,59.38479076,17.93744579,1
11/30/2018 4:57,59.38479076,17.93744579,1
11/30/2018 4:59,59.38479076,17.93744579,1
11/30/2018 5:01,59.38479076,17.93744579,1
11/30/2018 5:06,59.38479076,17.93744579,1
11/30/2018 5:10,59.38479076,17.93744579,1
11/30/2018 5:28,59.38479076,17.93744579,1
11/30/2018 5:29,59.3885187,17.9370348,1
11/30/2018 5:30,59.38479076,17.93744579,1
11/30/2018 5:33,59.38479076,17.93744579,1
11/30/2018 5:36,59.38479076,17.93744579,1
11/30/2018 5:47,59.38479076,17.93744579,1
11/30/2018 5:51,59.38479076,17.93744579,1
11/30/2018 5:54,59.38479076,17.93744579,1
11/30/2018 6:02,59.38479076,17.93744579,1
11/30/2018 6:08,59.38479076,17.93744579,1
11/30/2018 6:16,59.38479076,17.93744579,1
11/30/2018 6:38,59.38479076,17.93744579,1
11/30/2018 6:44,59.38479076,17.93744579,1
11/30/2018 6:49,59.38479076,17.93744579,1
11/30/2018 6:52,59.38479076,17.93744579,1
11/30/2018 7:06,59.38479076,17.93744579,1
11/30/2018 7:09,59.38479076,17.93744579,1
11/30/2018 7:12,59.38479076,17.93744579,1
11/30/2018 7:16,59.38479076,17.93744579,1
11/30/2018 7:21,59.38479076,17.93744579,1
11/30/2018 7:36,59.38479076,17.93744579,1
11/30/2018 7:40,59.38479076,17.93744579,1
11/30/2018 7:56,59.38479076,17.93744579,1
11/30/2018 8:01,59.38479076,17.93744579,1
11/30/2018 8:05,59.38479076,17.93744579,1
11/30/2018 8:23,59.38479076,17.93744579,1
11/30/2018 8:32,59.38479076,17.93744579,1
11/30/2018 8:40,59.38479076,17.93744579,1
11/30/2018 8:42,59.38479076,17.93744579,1
11/30/2018 8:53,59.38479076,17.93744579,1
11/30/2018 9:04,59.38479076,17.93744579,1
11/30/2018 9:16,59.38479076,17.93744579,1
11/30/2018 9:20,59.38479076,17.93744579,1
11/30/2018 9:25,59.3885181,17.9370382,1
11/30/2018 9:29,59.38479076,17.93744579,1
11/30/2018 9:36,59.38479076,17.93744579,1
11/30/2018 10:02,59.38479076,17.93744579,1
11/30/2018 10:32,59.38479076,17.93744579,1
11/30/2018 10:36,59.38479076,17.93744579,1
11/30/2018 10:44,59.38479076,17.93744579,1
11/30/2018 11:03,59.38479076,17.93744579,1
11/30/2018 11:39,59.38479076,17.93744579,1
11/30/2018 11:59,59.38479076,17.93744579,1
11/30/2018 12:02,59.38479076,17.93744579,1
11/30/2018 12:06,59.38479076,17.93744579,1
11/30/2018 12:09,59.38479076,17.93744579,1
11/30/2018 12:14,59.3885206,17.9370307,1
11/30/2018 12:15,59.3885227,17.9370296,1
11/30/2018 12:16,59.3885219,17.9370303,1
11/30/2018 12:17,59.3885238,17.9370276,1
11/30/2018 12:18,59.3885235,17.937028,1
11/30/2018 12:19,59.3885226,17.937028,1
11/30/2018 12:20,59.3885233,17.9370281,1
11/30/2018 12:21,59.3885235,17.9370278,1
11/30/2018 12:22,59.3885229,17.9370282,1
11/30/2018 12:23,59.3885226,17.9370282,1
11/30/2018 12:24,59.3885233,17.9370282,1
11/30/2018 12:25,59.3885195,17.9370325,1
11/30/2018 12:26,59.38479076,17.93744579,1
11/30/2018 12:27,59.3885231,17.9370284,1
11/30/2018 12:28,59.38804431,17.93752385,1
11/30/2018 12:29,59.3885234,17.9370282,1
11/30/2018 12:30,59.3885236,17.9370281,1
11/30/2018 12:31,59.3885211,17.937029,1
11/30/2018 12:32,59.3885217,17.9370295,1
11/30/2018 12:33,59.3885221,17.9370303,1
11/30/2018 12:34,59.3885227,17.9370295,1
11/30/2018 12:37,59.38479076,17.93744579,1
11/30/2018 12:43,59.38479076,17.93744579,1
11/30/2018 12:45,59.38479076,17.93744579,1
11/30/2018 12:52,59.38479076,17.93744579,1
11/30/2018 12:53,59.3885219,17.9370289,1
11/30/2018 12:58,59.38479076,17.93744579,1
11/30/2018 13:02,59.38479076,17.93744579,1
11/30/2018 13:10,59.38479076,17.93744579,1
11/30/2018 13:17,59.3885247,17.9370282,1
11/30/2018 13:18,59.38479076,17.93744579,1
11/30/2018 13:19,59.38878594,17.9375149,1
11/30/2018 13:53,59.38634034,17.93639072,1
11/30/2018 13:54,59.38633989,17.93639108,1
11/30/2018 13:55,59.3866012,17.9346693,1
11/30/2018 13:56,59.3863532,17.9364175,1
11/30/2018 14:08,59.3886638,17.93759358,1
11/30/2018 14:09,59.3885257,17.937027,1
11/30/2018 14:19,59.38851952,17.9374488,1
11/30/2018 14:20,59.38847507,17.93743426,1
11/30/2018 14:21,59.388475,17.93743483,1
11/30/2018 14:22,59.38847514,17.93743434,1
11/30/2018 14:23,59.3884778,17.93745344,1
11/30/2018 14:24,59.3884858,17.93742307,1
11/30/2018 14:25,59.38848577,17.93742286,1
11/30/2018 14:26,59.38848556,17.93742307,1
11/30/2018 14:27,59.38849056,17.93735722,1
11/30/2018 14:28,59.3886834,17.93721665,1
11/30/2018 14:29,59.38865792,17.9372996,1
11/30/2018 14:30,59.38864817,17.93728378,1
11/30/2018 14:31,59.38479076,17.93744579,1
11/30/2018 14:32,59.38899315,17.93760821,1
11/30/2018 14:33,59.38683524,17.93736723,1
11/30/2018 14:34,59.38458047,17.93531958,1
11/30/2018 14:35,59.38354841,17.93332032,1
11/30/2018 14:36,59.38299922,17.93307591,1
11/30/2018 14:37,59.38303537,17.93305852,1
11/30/2018 14:38,59.38303072,17.93309809,1
11/30/2018 14:39,59.38296268,17.93308623,1
11/30/2018 14:40,59.38303408,17.93308826,1
11/30/2018 14:41,59.38302496,17.93305153,1
11/30/2018 14:42,59.38296843,17.93313176,1
11/30/2018 14:43,59.38300491,17.93308445,1
11/30/2018 14:44,59.38300335,17.93308567,1
11/30/2018 14:45,59.38298677,17.93308368,1
11/30/2018 14:46,59.38298943,17.93308533,1
11/30/2018 14:47,59.38297075,17.93308179,1
11/30/2018 14:48,59.38296594,17.93307671,1
11/30/2018 14:49,59.38296572,17.93307669,1
11/30/2018 14:50,59.38296577,17.93307768,1
11/30/2018 14:51,59.38296617,17.93307698,1
11/30/2018 14:52,59.3838182,17.9335527,1
11/30/2018 14:53,59.38297175,17.9330631,1
11/30/2018 14:54,59.38297223,17.93310014,1
11/30/2018 14:55,59.38300089,17.93311316,1
11/30/2018 14:56,59.3830147,17.93309455,1
11/30/2018 14:57,59.3829861,17.93306583,1
11/30/2018 14:58,59.38298678,17.93306652,1
11/30/2018 14:59,59.38325174,17.93303463,1
11/30/2018 15:00,59.38479076,17.93744579,1
11/30/2018 15:01,59.38869458,17.93442624,1
11/30/2018 15:02,59.39251124,17.92901403,1
11/30/2018 15:03,59.39494969,17.91844215,1
11/30/2018 15:04,59.3978086,17.90817459,1
11/30/2018 15:05,59.3981944,17.9012396,1
11/30/2018 15:06,59.39890467,17.88536645,1
11/30/2018 15:07,59.401052,17.88016536,1
11/30/2018 15:08,59.40224519,17.87574029,1
11/30/2018 15:09,59.40559765,17.86516281,1
11/30/2018 15:10,59.41663813,17.85362168,1
11/30/2018 15:11,59.4308294,17.84795938,1
11/30/2018 15:12,59.44196109,17.84256966,1
11/30/2018 15:13,59.45021214,17.83665197,1
11/30/2018 15:14,59.44964815,17.82954465,1
11/30/2018 15:15,59.44722295,17.82271064,1
11/30/2018 15:16,59.4522462,17.8177637,1
11/30/2018 15:17,59.45403016,17.80499344,1
11/30/2018 15:18,59.4534139,17.80645967,1
11/30/2018 15:19,59.45342664,17.80646601,1
11/30/2018 15:20,59.453424,17.80646498,1
11/30/2018 15:21,59.45343783,17.8063975,1
11/30/2018 15:22,59.45343434,17.80642921,1
11/30/2018 15:23,59.45355107,17.80652174,1
11/30/2018 15:24,59.45346872,17.806469,1
11/30/2018 15:25,59.4534645,17.80650126,1
11/30/2018 15:26,59.45339894,17.80637612,1
11/30/2018 15:27,59.45340274,17.80647579,1
11/30/2018 15:28,59.4534055,17.80647399,1
11/30/2018 15:29,59.45342582,17.8064591,1
11/30/2018 15:30,59.4534508,17.80648075,1
11/30/2018 15:31,59.45350883,17.80645743,1
11/30/2018 15:32,59.45346527,17.80643974,1
11/30/2018 15:33,59.45347739,17.80639799,1
11/30/2018 15:34,59.45343875,17.80642844,1
11/30/2018 15:35,59.45343834,17.80643558,1
11/30/2018 15:36,59.45342837,17.80649142,1
11/30/2018 15:37,59.45342814,17.80650164,1
11/30/2018 15:38,59.45342418,17.80652051,1
11/30/2018 15:39,59.45342487,17.80651872,1
11/30/2018 15:40,59.45342584,17.80651819,1
11/30/2018 15:41,59.45345519,17.80645367,1
11/30/2018 15:42,59.45345198,17.80653185,1
11/30/2018 15:43,59.45343951,17.80652695,1
11/30/2018 15:44,59.45343914,17.80652465,1
11/30/2018 15:45,59.45343915,17.80652753,1
11/30/2018 15:46,59.4534397,17.80652688,1
11/30/2018 15:47,59.45344309,17.80649852,1
11/30/2018 15:48,59.45344254,17.80649795,1
11/30/2018 15:49,59.45344182,17.80649759,1
11/30/2018 15:50,59.45344096,17.80649762,1
11/30/2018 15:51,59.45343836,17.80653392,1
11/30/2018 15:52,59.45346266,17.80652896,1
11/30/2018 15:53,59.45342333,17.80645714,1
11/30/2018 15:54,59.45342542,17.80645596,1
11/30/2018 15:55,59.4534265,17.80645354,1
11/30/2018 15:56,59.45342856,17.80645542,1
11/30/2018 15:57,59.4534303,17.80645382,1
11/30/2018 15:58,59.45343222,17.80645202,1
11/30/2018 15:59,59.45343379,17.80645296,1
11/30/2018 16:00,59.45342092,17.8065033,1
11/30/2018 16:01,59.45347647,17.80649678,1
11/30/2018 16:02,59.45348185,17.80645762,1
11/30/2018 16:03,59.45351576,17.80644903,1
11/30/2018 16:04,59.45343919,17.8064866,1
11/30/2018 16:05,59.44972269,17.8146579,1
11/30/2018 16:06,59.44881765,17.82542773,1
11/30/2018 16:07,59.45000195,17.83455812,1
11/30/2018 16:08,59.44906495,17.83811897,1
11/30/2018 16:09,59.43921092,17.84307923,1
11/30/2018 16:10,59.42600222,17.85041187,1
11/30/2018 16:11,59.41494935,17.85391294,1
11/30/2018 16:12,59.40687357,17.86177705,1
11/30/2018 16:13,59.40128604,17.87767628,1
11/30/2018 16:14,59.39900576,17.88447426,1
11/30/2018 16:15,59.39939192,17.89403994,1
11/30/2018 16:16,59.39858924,17.88403873,1
11/30/2018 16:17,59.39539591,17.87528456,1
11/30/2018 16:18,59.39368649,17.8724708,1
11/30/2018 16:19,59.39124737,17.86891181,1
11/30/2018 16:20,59.38675207,17.86763436,1
11/30/2018 16:26,59.36624806,17.87273654,1
11/30/2018 16:27,59.36627588,17.87271214,1
11/30/2018 16:28,59.3676478,17.87251529,1
11/30/2018 16:29,59.3713441,17.86388425,1
11/30/2018 16:30,59.37629206,17.86597565,1
11/30/2018 16:31,59.38322608,17.86726133,1
11/30/2018 16:32,59.38724574,17.86785712,1
11/30/2018 16:33,59.39177578,17.86965235,1
11/30/2018 16:34,59.39464948,17.87402959,1
11/30/2018 16:35,59.39861213,17.88448871,1
11/30/2018 16:36,59.40081898,17.8819082,1
11/30/2018 16:37,59.40235551,17.87536807,1
